ID,Type,Sub type,Price,NetHabitableSurface(msq),BedroomCount,Province,Region,PostCode,street,Floor,RegionCode,IsIsolated,HasSeaView,SchoolDistance,ShopDistance,TransportDistance,NetHabitableSurface,TotalRoomCount,HasAttic,HasBasement,HasDiningRoom,BuildingCondition,ConstructionYear,FacadeCount,HasLift,FloodZoneType,HeatingType,IsDoubleGlaze,HasBalcony,HasGarden,GardenArea,KitchekType,LivingRoomArea
8990755,APARTMENT,APARTMENT,253144,106.0,2,Limburg,Flanders,3840,Stationsplein,2,FLANDERS,,,0.0,0.0,0.0,106,,,,,,2021,,True,NON_FLOOD_ZONE,,True,,,,INSTALLED,
8990756,APARTMENT,APARTMENT,256055,107.0,2,Limburg,Flanders,3840,Stationsplein,2,FLANDERS,,,0.0,0.0,0.0,107,,,,,,2021,,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
8990757,APARTMENT,APARTMENT,,100.0,2,Limburg,Flanders,3840,Stationsplein,2,FLANDERS,,,0.0,0.0,0.0,100,,,,,,2021,,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
8990758,APARTMENT,APARTMENT,,106.0,2,Limburg,Flanders,3840,Stationsplein,2,FLANDERS,,,0.0,0.0,0.0,106,,,,,,2021,,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
8990763,APARTMENT,APARTMENT,,84.0,2,Limburg,Flanders,3840,Stationsplein,2,FLANDERS,,,0.0,0.0,0.0,84,,,,,,2021,,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
8990764,APARTMENT,APARTMENT,,82.0,2,Limburg,Flanders,3840,Stationsplein,2,FLANDERS,,,0.0,0.0,0.0,82,,,,,,2021,,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
8990766,APARTMENT,APARTMENT,,128.0,3,Limburg,Flanders,3840,Stationsplein,2,FLANDERS,,,0.0,0.0,0.0,128,,,,,,2021,,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
8990768,APARTMENT,APARTMENT,,103.0,2,Limburg,Flanders,3840,Stationsplein,3,FLANDERS,,,0.0,0.0,0.0,103,,,,,,2021,,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
8990769,APARTMENT,APARTMENT,317375,193.0,3,Limburg,Flanders,3840,Stationsplein,3,FLANDERS,,,0.0,0.0,0.0,193,,,,,,2021,,True,NON_FLOOD_ZONE,,True,,,,SEMI_EQUIPPED,
8990771,APARTMENT,APARTMENT,,190.0,1,Limburg,Flanders,3840,Stationsplein,3,FLANDERS,,,0.0,0.0,0.0,190,,,,,,2021,,True,NON_FLOOD_ZONE,GAS,True,,,,SEMI_EQUIPPED,
8990772,APARTMENT,APARTMENT,331182,195.0,2,Limburg,Flanders,3840,Stationsplein,3,FLANDERS,,,0.0,0.0,0.0,195,,,,,,2021,,True,NON_FLOOD_ZONE,GAS,True,,,,SEMI_EQUIPPED,
8990773,APARTMENT,APARTMENT,316037,192.0,3,Limburg,Flanders,3840,Stationsplein,3,FLANDERS,,,0.0,0.0,0.0,192,,,,,,2021,,True,NON_FLOOD_ZONE,GAS,True,,,,SEMI_EQUIPPED,
8990774,APARTMENT,APARTMENT,317373,194.0,3,Limburg,Flanders,3840,Stationsplein,3,FLANDERS,,,0.0,0.0,0.0,194,,,,,,2021,,True,NON_FLOOD_ZONE,GAS,True,,,,SEMI_EQUIPPED,
8990775,APARTMENT,APARTMENT,313795,190.0,3,Limburg,Flanders,3840,Stationsplein,3,FLANDERS,,,0.0,0.0,0.0,190,,,,,,2021,,True,NON_FLOOD_ZONE,GAS,True,,,,SEMI_EQUIPPED,
8990780,APARTMENT,APARTMENT,,105.0,3,East Flanders,Flanders,9120,,1,FLANDERS,,,,,,105,,,,,,,3,,NON_FLOOD_ZONE,,,,,,INSTALLED,5
8990812,HOUSE,APARTMENT_BLOCK,,145.0,3,Namur,Wallonie,5500,Rue des Forges,,WALLONIE,URBAN,,200.0,300.0,150.0,145,,,,,GOOD,,3,,POSSIBLE_FLOOD_ZONE,GAS,True,,,,INSTALLED,
8990827,APARTMENT,GROUND_FLOOR,,108.0,3,Flemish Brabant,Flanders,1861,stationsstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,108,,,,,,2021,2,True,NON_FLOOD_ZONE,GAS,True,,True,61,HYPER_EQUIPPED,
8990828,APARTMENT,GROUND_FLOOR,,55.0,1,Flemish Brabant,Flanders,1861,stationsstraat,,FLANDERS,,,0.0,0.0,0.0,55,,,,,,,2,True,,GAS,True,,True,47,HYPER_EQUIPPED,
8990829,APARTMENT,APARTMENT,,58.0,1,Flemish Brabant,Flanders,1861,stationsstraat,,FLANDERS,,,0.0,0.0,0.0,58,,,,,,2021,2,True,,GAS,True,,True,32,HYPER_EQUIPPED,
8990830,APARTMENT,GROUND_FLOOR,375000,134.0,3,Flemish Brabant,Flanders,1861,stationsstraat,,FLANDERS,,,0.0,0.0,0.0,134,,,,,,2021,2,True,,GAS,True,,True,43,HYPER_EQUIPPED,
8990831,APARTMENT,APARTMENT,,118.0,3,Flemish Brabant,Flanders,1861,stationsstraat,1,FLANDERS,,,0.0,0.0,0.0,118,,,,,,2021,2,True,,GAS,True,,,,HYPER_EQUIPPED,
8990832,APARTMENT,APARTMENT,,102.0,2,Flemish Brabant,Flanders,1861,stationsstraat,1,FLANDERS,URBAN,,0.0,0.0,0.0,102,,,,,,2021,2,True,NON_FLOOD_ZONE,GAS,True,,,,,
8990833,APARTMENT,APARTMENT,,91.0,2,Flemish Brabant,Flanders,1861,stationsstraat,1,FLANDERS,URBAN,,0.0,0.0,0.0,91,,,,,,2021,2,True,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
8990834,APARTMENT,APARTMENT,,72.0,1,Flemish Brabant,Flanders,1861,stationsstraat,1,FLANDERS,URBAN,,0.0,0.0,0.0,72,,,,,,2021,2,True,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
8990835,APARTMENT,APARTMENT,,119.0,3,Flemish Brabant,Flanders,1861,stationsstraat,2,FLANDERS,URBAN,,0.0,0.0,0.0,119,,,,,,2021,2,,NON_FLOOD_ZONE,,,,,,,
8990836,APARTMENT,APARTMENT,,102.0,2,Flemish Brabant,Flanders,1861,stationsstraat,2,FLANDERS,,,0.0,0.0,0.0,102,,,,,,2021,2,True,,GAS,True,,,,HYPER_EQUIPPED,
8990837,APARTMENT,APARTMENT,,90.0,2,Flemish Brabant,Flanders,1861,stationsstraat,2,FLANDERS,URBAN,,0.0,0.0,0.0,90,,,,,,2021,2,True,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
8990838,APARTMENT,APARTMENT,,72.0,1,Flemish Brabant,Flanders,1861,stationsstraat,2,FLANDERS,URBAN,,0.0,0.0,0.0,72,,,,,,2021,2,True,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
8990839,APARTMENT,DUPLEX,,146.0,3,Flemish Brabant,Flanders,1861,stationsstraat,3,FLANDERS,URBAN,,0.0,0.0,0.0,146,,,,,,2021,2,True,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
8990840,APARTMENT,DUPLEX,,57.0,1,Flemish Brabant,Flanders,1861,stationsstraat,3,FLANDERS,,,0.0,0.0,0.0,57,,,,,,2021,2,,,,,,,,,
8990841,APARTMENT,DUPLEX,,69.0,1,Flemish Brabant,Flanders,1861,stationsstraat,3,FLANDERS,URBAN,,0.0,0.0,0.0,69,,,,,,2021,2,True,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
8990842,APARTMENT,DUPLEX,,109.0,2,Flemish Brabant,Flanders,1861,stationsstraat,3,FLANDERS,URBAN,,0.0,0.0,0.0,109,,,,,,2021,2,True,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
8990950,HOUSE,HOUSE,,200.0,4,Namur,Wallonie,5000,Chaussée de Charleroi,,WALLONIE,URBAN,,800.0,250.0,25.0,200,,True,True,,GOOD,1960,3,,,FUELOIL,True,,True,,SEMI_EQUIPPED,14
8991042,HOUSE,VILLA,,140.0,3,Hainaut,Wallonie,6180,,,WALLONIE,,,,,,140,,True,True,True,AS_NEW,,4,,NON_FLOOD_ZONE,FUELOIL,True,,True,,INSTALLED,
8991179,APARTMENT,APARTMENT,,94.0,2,Luxembourg,Wallonie,6790,rue de Longwy,2,WALLONIE,COUNTRY,,0.0,0.0,0.0,94,5,,True,,AS_NEW,2004,,True,NON_FLOOD_ZONE,,True,,,,,
8991262,APARTMENT,PENTHOUSE,363000,113.0,3,Liège,Wallonie,4100,Rue du Gonhy,2,WALLONIE,,,0.0,0.0,0.0,113,,,True,,,,,True,,GAS,True,,,,INSTALLED,
8991263,APARTMENT,PENTHOUSE,304000,94.0,2,Liège,Wallonie,4100,Rue du Gonhy,2,WALLONIE,,,0.0,0.0,0.0,94,,,True,,,,,True,,GAS,True,,,,INSTALLED,
8991472,HOUSE,EXCEPTIONAL_PROPERTY,,,1,East Flanders,Flanders,9000,Brugsesteenweg,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,,,,,,AS_NEW,,4,,NON_FLOOD_ZONE,,,,,,,
8991654,HOUSE,VILLA,,270.0,5,West Flanders,Flanders,8620,Emile Verhaerenlaan,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,270,,,,True,,1963,,,NON_FLOOD_ZONE,,True,,True,,,
8991684,HOUSE,HOUSE,,176.0,3,East Flanders,Flanders,9660,Valkenstraat,,FLANDERS,,,0.0,0.0,0.0,176,,,,,TO_BE_DONE_UP,1970,,,NON_FLOOD_ZONE,FUELOIL,True,,True,,SEMI_EQUIPPED,7
8991688,HOUSE,HOUSE,,189.0,4,East Flanders,Flanders,9930,Dreef,,FLANDERS,,,0.0,0.0,0.0,189,,,,,,2020,,,NON_FLOOD_ZONE,GAS,True,,,,NOT_INSTALLED,
8991729,HOUSE,VILLA,,280.0,4,East Flanders,Flanders,9031,Oudenaardegoed,,FLANDERS,,,0.0,0.0,0.0,280,,,True,,,1974,,,NON_FLOOD_ZONE,,,,True,,,
8991831,APARTMENT,PENTHOUSE,,165.0,3,West Flanders,Flanders,8660,Prins Albertlaan,3,FLANDERS,,,0.0,0.0,0.0,165,,,,True,GOOD,1996,4,True,NON_FLOOD_ZONE,ELECTRIC,True,,,,,
8992186,HOUSE,EXCEPTIONAL_PROPERTY,,300.0,4,Namur,Wallonie,5380,,,WALLONIE,,,,,,300,,,,True,GOOD,,4,,,FUELOIL,,,,,INSTALLED,10
8992291,HOUSE,APARTMENT_BLOCK,400000,70.0,4,East Flanders,Flanders,9300,Brusselbaan,,FLANDERS,URBAN,,800.0,100.0,0.0,70,,,,,TO_BE_DONE_UP,1964,2,,NON_FLOOD_ZONE,GAS,,,,,SEMI_EQUIPPED,5
8992412,APARTMENT,APARTMENT,,94.0,1,East Flanders,Flanders,9250,Nijverheidslaan,,FLANDERS,COUNTRY,,0.0,0.0,0.0,94,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,,,,,,HYPER_EQUIPPED,
8992413,APARTMENT,APARTMENT,,105.0,2,East Flanders,Flanders,9250,Nijverheidslaan,2,FLANDERS,COUNTRY,,0.0,0.0,0.0,105,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,,,,,,HYPER_EQUIPPED,
8992414,APARTMENT,APARTMENT,,103.0,2,East Flanders,Flanders,9250,Nijverheidslaan,2,FLANDERS,COUNTRY,,0.0,0.0,0.0,103,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,,,,,,HYPER_EQUIPPED,
8992501,APARTMENT,APARTMENT,279800,88.0,2,Flemish Brabant,Flanders,1730,Nieuwstraat,1,FLANDERS,URBAN,,500.0,100.0,0.0,88,,,True,,,2022,2,True,,GAS,True,,,,HYPER_EQUIPPED,
8992507,APARTMENT,APARTMENT,293250,87.0,2,Flemish Brabant,Flanders,1730,Nieuwstraat,2,FLANDERS,URBAN,,500.0,100.0,0.0,87,,,True,,,2022,2,True,,GAS,True,,,,HYPER_EQUIPPED,
8992513,APARTMENT,GROUND_FLOOR,218800,66.0,1,Flemish Brabant,Flanders,1730,Nieuwstraat,,FLANDERS,URBAN,,500.0,100.0,0.0,66,,,,,AS_NEW,2022,3,True,,GAS,True,,,,HYPER_EQUIPPED,
8992514,APARTMENT,GROUND_FLOOR,265700,86.0,2,Flemish Brabant,Flanders,1730,Nieuwstraat,,FLANDERS,URBAN,,500.0,100.0,0.0,86,,,,,AS_NEW,2022,3,True,,GAS,True,,,,HYPER_EQUIPPED,
8992515,APARTMENT,APARTMENT,224900,71.0,1,Flemish Brabant,Flanders,1730,Nieuwstraat,1,FLANDERS,URBAN,,500.0,100.0,0.0,71,,,,,AS_NEW,2022,3,True,,GAS,True,,,,HYPER_EQUIPPED,
8992525,APARTMENT,APARTMENT,219900,67.0,1,Flemish Brabant,Flanders,1730,Nieuwstraat,2,FLANDERS,URBAN,,500.0,100.0,0.0,67,,,,,AS_NEW,,3,True,,GAS,True,,,,HYPER_EQUIPPED,
8992537,HOUSE,HOUSE,170000,,3,Hainaut,Wallonie,6010,,,WALLONIE,,,,,,,,,,,,,2,,,,,,True,50,,
8992894,APARTMENT,APARTMENT,,,2,Hainaut,Wallonie,6000,,,WALLONIE,,,,,,,,,True,,JUST_RENOVATED,,4,True,,ELECTRIC,True,,,,INSTALLED,
8992976,APARTMENT,SERVICE_FLAT,230000,53.0,1,West Flanders,Flanders,8000,Gebroeders Marreytstraat,2,FLANDERS,,,0.0,0.0,0.0,53,,,,,GOOD,2017,4,True,,,True,,,,INSTALLED,
8993121,APARTMENT,APARTMENT,225000,74.0,1,West Flanders,Flanders,8430,Kleine Kerkweg,,FLANDERS,,,0.0,0.0,0.0,74,,,True,,,,,True,,,,,,,NOT_INSTALLED,
8993122,APARTMENT,APARTMENT,225000,87.0,2,West Flanders,Flanders,8430,Kerkstraat,,FLANDERS,,,0.0,0.0,0.0,87,,,True,,,,,True,,,,,,,NOT_INSTALLED,
8993124,APARTMENT,APARTMENT,425000,98.0,2,West Flanders,Flanders,8430,,1,FLANDERS,,,,,,98,,,True,,,,,True,,,,,,,NOT_INSTALLED,
8993205,APARTMENT,APARTMENT,,82.0,2,West Flanders,Flanders,8434,Essex Scottishlaan,3,FLANDERS,URBAN,,0.0,0.0,0.0,82,,,,,AS_NEW,2021,2,True,NON_FLOOD_ZONE,GAS,,,,,HYPER_EQUIPPED,
8993207,APARTMENT,APARTMENT,,83.0,2,West Flanders,Flanders,8790,Keukeldam,3,FLANDERS,URBAN,,0.0,0.0,0.0,83,,,,,AS_NEW,2020,4,,,,,,,,INSTALLED,
8993208,APARTMENT,APARTMENT,,86.0,2,West Flanders,Flanders,8790,Keukeldam,3,FLANDERS,URBAN,,0.0,0.0,0.0,86,,,,,AS_NEW,2020,4,,,,,,,,INSTALLED,
8993209,APARTMENT,APARTMENT,,83.0,2,West Flanders,Flanders,8790,Keukeldam,2,FLANDERS,URBAN,,0.0,0.0,0.0,83,,,,,AS_NEW,2020,4,,,,,,,,INSTALLED,
8993210,APARTMENT,APARTMENT,255000,82.0,2,West Flanders,Flanders,8790,Keukeldam,1,FLANDERS,URBAN,,0.0,0.0,0.0,82,,,,,AS_NEW,2020,4,,,,,,,,INSTALLED,
8993211,APARTMENT,APARTMENT,260000,85.0,2,West Flanders,Flanders,8790,Keukeldam,1,FLANDERS,URBAN,,0.0,0.0,0.0,85,,,,,AS_NEW,2020,4,,,,,,,,INSTALLED,
8993212,APARTMENT,APARTMENT,,66.0,1,West Flanders,Flanders,8790,Keukeldam,4,FLANDERS,URBAN,,0.0,0.0,0.0,66,,,,,AS_NEW,2022,4,,,,,,,,INSTALLED,
8993214,APARTMENT,APARTMENT,,58.0,1,West Flanders,Flanders,8790,Keukeldam,1,FLANDERS,URBAN,,0.0,0.0,0.0,58,,,,,AS_NEW,2020,4,,,,,,,,INSTALLED,
8993215,APARTMENT,APARTMENT,,58.0,1,West Flanders,Flanders,8790,Keukeldam,2,FLANDERS,URBAN,,0.0,0.0,0.0,58,,,,,AS_NEW,2020,4,,,,,,,,INSTALLED,
8993216,APARTMENT,APARTMENT,,58.0,1,West Flanders,Flanders,8790,Keukeldam,3,FLANDERS,URBAN,,0.0,0.0,0.0,58,,,,,AS_NEW,2020,4,,,,,,,,INSTALLED,
8993217,APARTMENT,APARTMENT,,60.0,1,West Flanders,Flanders,8790,Keukeldam,4,FLANDERS,URBAN,,0.0,0.0,0.0,60,,,,,AS_NEW,2022,4,,,,,,,,INSTALLED,
8993218,APARTMENT,APARTMENT,265000,85.0,2,West Flanders,Flanders,8790,Keukeldam,2,FLANDERS,URBAN,,0.0,0.0,0.0,85,,,,,AS_NEW,2020,4,,,,,,,,INSTALLED,
8993406,HOUSE,HOUSE,,,4,Antwerp,Flanders,2070,Constant Van Goeystraat,,FLANDERS,,,0.0,0.0,0.0,,,True,,,GOOD,,,,,GAS,True,,True,,INSTALLED,
8993464,APARTMENT,PENTHOUSE,,,3,Liège,Wallonie,4102,Rue du travail,8,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,,,,,True,,2017,,True,,PELLET,True,,,,HYPER_EQUIPPED,
8993656,APARTMENT,APARTMENT,369000,113.0,3,Liège,Wallonie,4100,Rue du Gonhy,1,WALLONIE,,,0.0,0.0,0.0,113,,,True,,,,,True,,GAS,True,,,,INSTALLED,
8993657,APARTMENT,APARTMENT,298000,95.0,2,Liège,Wallonie,4100,Rue du Gonhy,1,WALLONIE,,,0.0,0.0,0.0,95,,,True,,,,,True,,GAS,True,,,,INSTALLED,
8993658,APARTMENT,APARTMENT,319000,102.0,2,Liège,Wallonie,4100,Rue du Gonhy,1,WALLONIE,,,0.0,0.0,0.0,102,,,True,,,2021,,True,,GAS,True,,,,INSTALLED,
8993659,APARTMENT,APARTMENT,252000,79.0,1,Liège,Wallonie,4100,Rue du Gonhy,,WALLONIE,,,0.0,0.0,0.0,79,,,True,,,2021,4,True,,GAS,True,,,,HYPER_EQUIPPED,
8993660,APARTMENT,APARTMENT,294000,92.0,1,Liège,Wallonie,4100,Rue du Gonhy,,WALLONIE,,,0.0,0.0,0.0,92,,,True,,,2021,4,True,,GAS,True,,,,HYPER_EQUIPPED,
8993755,APARTMENT,FLAT_STUDIO,,,,West Flanders,Flanders,8400,Troonstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,GOOD,,2,,NON_FLOOD_ZONE,,,,,,,
8993899,APARTMENT,APARTMENT,,,2,West Flanders,Flanders,8300,,4,FLANDERS,,,,,,,,,,,AS_NEW,1969,,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
8993972,APARTMENT,APARTMENT,,110.0,3,West Flanders,Flanders,8660,Lindenlaan,3,FLANDERS,,,0.0,0.0,0.0,110,,,,,,,,True,NON_FLOOD_ZONE,,,,,,,
8993987,HOUSE,HOUSE,,194.0,2,East Flanders,Flanders,9420,Oudenaardsesteenweg,,FLANDERS,,,0.0,0.0,0.0,194,,True,True,,TO_BE_DONE_UP,,,,NON_FLOOD_ZONE,ELECTRIC,True,,True,,,60
8993988,HOUSE,HOUSE,,110.0,2,East Flanders,Flanders,9660,Moriaanstraat,,FLANDERS,,,0.0,0.0,0.0,110,,,,True,TO_RENOVATE,,,,NON_FLOOD_ZONE,WOOD,True,,True,515,,14
8993989,HOUSE,HOUSE,,134.0,3,East Flanders,Flanders,9660,Klaaie,,FLANDERS,,,0.0,0.0,0.0,134,,,,True,TO_RENOVATE,,,,NON_FLOOD_ZONE,ELECTRIC,True,,True,,,
8993992,HOUSE,HOUSE,,155.0,3,East Flanders,Flanders,9930,Dreef,,FLANDERS,,,0.0,0.0,0.0,155,,,,,,2020,,,NON_FLOOD_ZONE,GAS,True,,,,NOT_INSTALLED,
8993994,APARTMENT,APARTMENT,232476,111.0,2,West Flanders,Flanders,8760,Tieltstraat,,FLANDERS,,,0.0,0.0,0.0,111,,,,,,2019,,,,,,,,,,
8994020,APARTMENT,APARTMENT,,89.0,2,East Flanders,Flanders,9032,Evergemsesteenweg,1,FLANDERS,,,0.0,0.0,0.0,89,,,,,AS_NEW,,,,NON_FLOOD_ZONE,,,,,,,
8994176,APARTMENT,APARTMENT,,68.0,2,West Flanders,Flanders,8620,Albert I laan,2,FLANDERS,,,0.0,0.0,0.0,68,,,,,GOOD,2015,3,True,NON_FLOOD_ZONE,GAS,True,,,,,
8994178,APARTMENT,APARTMENT,,50.0,1,West Flanders,Flanders,8620,Franslaan - Livorno,4,FLANDERS,,,0.0,0.0,0.0,50,,,,,GOOD,2015,4,True,NON_FLOOD_ZONE,GAS,True,,,,,
8994185,APARTMENT,APARTMENT,,120.0,2,West Flanders,Flanders,8660,Zeelaan,1,FLANDERS,,,0.0,0.0,0.0,120,,,True,,GOOD,2008,2,True,NON_FLOOD_ZONE,ELECTRIC,True,,,,INSTALLED,
8994188,APARTMENT,APARTMENT,,97.0,2,Limburg,Flanders,3570,Ridderstraat,1,FLANDERS,,,0.0,0.0,0.0,97,,,,,GOOD,1990,3,,NON_FLOOD_ZONE,ELECTRIC,True,,,,,
8994395,HOUSE,HOUSE,150000,210.0,6,Hainaut,Wallonie,6240,,,WALLONIE,,,,,,210,,,True,,TO_BE_DONE_UP,,3,,,FUELOIL,True,,,,,
8994820,HOUSE,HOUSE,264409,,3,Hainaut,Wallonie,6470,Rue Mont Jumont,,WALLONIE,RESIDENTIAL,,0.0,0.0,0.0,,,,,True,AS_NEW,,4,,,,,,True,,,
8994844,APARTMENT,APARTMENT,,57.0,1,West Flanders,Flanders,8300,,2,FLANDERS,,,,,,57,,,,,GOOD,,2,,,,True,,,,INSTALLED,
8995053,HOUSE,HOUSE,,400.0,4,Walloon Brabant,Wallonie,1370,,,WALLONIE,,,,,,400,,True,True,,TO_RENOVATE,1863,3,,,,,,,,NOT_INSTALLED,
8995054,HOUSE,HOUSE,,150.0,3,Hainaut,Wallonie,7160,,,WALLONIE,,,,,,150,,,True,True,AS_NEW,,3,,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,9
8995139,APARTMENT,APARTMENT,,125.0,3,West Flanders,Flanders,8300,Lippenslaan,4,FLANDERS,,,0.0,0.0,0.0,125,,,,,AS_NEW,,,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
8995167,APARTMENT,APARTMENT,159000,40.0,1,West Flanders,Flanders,8500,Handelskaai,3,FLANDERS,URBAN,,0.0,0.0,0.0,40,,,True,,AS_NEW,1994,,True,,ELECTRIC,True,,True,,,2
8995214,APARTMENT,APARTMENT,,143.0,3,Hainaut,Wallonie,7000,Rue Notre Dame Debonnaire,3,WALLONIE,URBAN,,250.0,550.0,0.0,143,,,,,AS_NEW,2021,,True,,,,,,,,
8995215,APARTMENT,APARTMENT,,208.0,3,Hainaut,Wallonie,7000,Rue Notre Dame Debonnaire,4,WALLONIE,URBAN,,250.0,550.0,0.0,208,,,,,AS_NEW,2021,,True,,,,,,,,
8995217,APARTMENT,APARTMENT,,181.0,3,Hainaut,Wallonie,7000,Rue Notre Dame Debonnaire,3,WALLONIE,URBAN,,250.0,550.0,0.0,181,,,,,AS_NEW,2021,,True,,,,,,,,
8995288,APARTMENT,APARTMENT,,85.0,2,West Flanders,Flanders,8620,,,FLANDERS,,,,,,85,,,,True,AS_NEW,2009,,,NON_FLOOD_ZONE,ELECTRIC,,,True,,,
8995289,APARTMENT,APARTMENT,,100.0,3,West Flanders,Flanders,8620,,2,FLANDERS,,,,,,100,,,,True,AS_NEW,1992,,True,NON_FLOOD_ZONE,ELECTRIC,,,,,,
8995575,HOUSE,HOUSE,,145.0,4,Walloon Brabant,Wallonie,1495,,,WALLONIE,,,,,,145,,,True,,GOOD,1996,3,,,FUELOIL,True,,True,,INSTALLED,
8995875,HOUSE,HOUSE,,317.0,3,East Flanders,Flanders,9890,Nijverheidsstraat,,FLANDERS,,,0.0,0.0,0.0,317,,,,True,GOOD,1992,,,NON_FLOOD_ZONE,,,,True,,,
8995909,APARTMENT,FLAT_STUDIO,,28.0,,West Flanders,Flanders,8660,Duinkerkelaan,1,FLANDERS,,,0.0,0.0,0.0,28,,,True,,TO_BE_DONE_UP,1979,2,,NON_FLOOD_ZONE,ELECTRIC,True,,,,,
8996014,HOUSE,HOUSE,,247.0,4,East Flanders,Flanders,9400,Stationsstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,247,,True,True,,AS_NEW,1900,2,,NON_FLOOD_ZONE,,True,,,,USA_HYPER_EQUIPPED,
8996119,APARTMENT,APARTMENT,,79.0,2,Hainaut,Wallonie,7170,Ruelle Vanhulst,1,WALLONIE,,,0.0,0.0,0.0,79,,,,,AS_NEW,2011,2,True,,ELECTRIC,,,,,INSTALLED,5
8996313,APARTMENT,APARTMENT,,80.0,1,East Flanders,Flanders,9700,Abdijstraat,1,FLANDERS,,,0.0,0.0,0.0,80,,,,,,,2,True,,,True,,,,,
8996314,APARTMENT,APARTMENT,,80.0,1,East Flanders,Flanders,9700,Abdijstraat,2,FLANDERS,,,0.0,0.0,0.0,80,,,,,,,2,True,,,True,,,,,
8996315,APARTMENT,APARTMENT,242500,94.0,2,East Flanders,Flanders,9700,Abdijstraat,,FLANDERS,,,0.0,0.0,0.0,94,,,,,,,2,True,,,True,,True,31,,
8996316,APARTMENT,DUPLEX,244500,97.0,2,East Flanders,Flanders,9700,Abdijstraat,,FLANDERS,,,0.0,0.0,0.0,97,,,,,,,2,True,,,True,,True,39,,
8996317,APARTMENT,APARTMENT,,101.0,2,East Flanders,Flanders,9700,Abdijstraat,1,FLANDERS,,,0.0,0.0,0.0,101,,,,,,,2,True,,,True,,,,,
8996318,APARTMENT,APARTMENT,,122.0,3,East Flanders,Flanders,9700,Abdijstraat,2,FLANDERS,,,0.0,0.0,0.0,122,,,,,,,2,True,,,True,,,,,
8996319,APARTMENT,APARTMENT,,95.0,2,East Flanders,Flanders,9700,Abdijstraat,,FLANDERS,,,0.0,0.0,0.0,95,,,,,,,2,True,,,True,,True,38,,
8996504,HOUSE,HOUSE,,200.0,3,Hainaut,Wallonie,7740,,,WALLONIE,,,,,,200,,,True,,,2000,3,,,FUELOIL,True,,,,,
8996511,APARTMENT,APARTMENT,,142.0,2,Antwerp,Flanders,2950,Hoogboomsteenweg,1,FLANDERS,,,0.0,0.0,0.0,142,,,,,,2020,2,True,POSSIBLE_FLOOD_ZONE,,,,,,INSTALLED,
8996513,APARTMENT,APARTMENT,,86.0,2,Antwerp,Flanders,2880,Puursesteenweg,2,FLANDERS,,,0.0,0.0,0.0,86,,,,,,2020,2,True,,,,,,,INSTALLED,
8996514,APARTMENT,APARTMENT,,123.0,3,Antwerp,Flanders,2880,Breevenstraat,1,FLANDERS,,,0.0,0.0,0.0,123,,,,,,,2,True,POSSIBLE_FLOOD_ZONE,,,,,,INSTALLED,
8996515,APARTMENT,APARTMENT,,86.0,2,Antwerp,Flanders,2880,Puursesteenweg,2,FLANDERS,,,0.0,0.0,0.0,86,,,,,,2020,2,True,,,,,,,INSTALLED,
8996539,APARTMENT,APARTMENT,,62.0,2,West Flanders,Flanders,8434,Vakantiestraat,1,FLANDERS,URBAN,,0.0,0.0,0.0,62,,,,,AS_NEW,2021,2,True,NON_FLOOD_ZONE,GAS,,,,,INSTALLED,
8996540,APARTMENT,APARTMENT,,81.0,2,West Flanders,Flanders,8434,Essex Scottishlaan,3,FLANDERS,URBAN,,0.0,0.0,0.0,81,,,,,AS_NEW,2021,2,True,NON_FLOOD_ZONE,GAS,,,,,HYPER_EQUIPPED,
