ID,Type,Sub type,Price,NetHabitableSurface(msq),BedroomCount,Province,Region,PostCode,street,Floor,RegionCode,IsIsolated,HasSeaView,SchoolDistance,ShopDistance,TransportDistance,NetHabitableSurface,TotalRoomCount,HasAttic,HasBasement,HasDiningRoom,BuildingCondition,ConstructionYear,FacadeCount,HasLift,FloodZoneType,HeatingType,IsDoubleGlaze,KitchekType,LivingRoomArea,HasBalcony,HasGarden,GardenArea
5438542,APARTMENT,APARTMENT,,99.0,2,Antwerp,Flanders,2000,,5,FLANDERS,,,,,,99,4,,,True,,2015,,,,,,,,,,
5438543,APARTMENT,APARTMENT,,210.0,3,Antwerp,Flanders,2000,,6,FLANDERS,,,,,,210,5,,,True,,2015,,,,,,,,,,
5438544,APARTMENT,APARTMENT,,158.0,2,Antwerp,Flanders,2000,,4,FLANDERS,,,,,,158,4,,,True,,2015,,,,,,,,,,
5438545,APARTMENT,APARTMENT,,225.0,3,Antwerp,Flanders,2000,,6,FLANDERS,,,,,,225,5,,,True,,2015,,,,,,,,,,
5438546,APARTMENT,APARTMENT,,100.0,2,Antwerp,Flanders,2000,,4,FLANDERS,,,,,,100,4,,,True,,2015,,,,,,,,,,
5438547,APARTMENT,APARTMENT,,121.0,3,Antwerp,Flanders,2000,,4,FLANDERS,,,,,,121,5,,,True,,2015,,,,,,,,,,
5438548,APARTMENT,APARTMENT,,86.0,2,Antwerp,Flanders,2000,,4,FLANDERS,,,,,,86,4,,,True,,2015,,,,,,,,,,
5438549,APARTMENT,APARTMENT,,121.0,3,Antwerp,Flanders,2000,,3,FLANDERS,,,,,,121,5,,,True,,2015,,,,,,,,,,
5438551,APARTMENT,APARTMENT,,86.0,2,Antwerp,Flanders,2000,,3,FLANDERS,,,,,,86,4,,,True,,2015,,,,,,,,,,
5438554,APARTMENT,APARTMENT,,100.0,2,Antwerp,Flanders,2000,,3,FLANDERS,,,,,,100,4,,,True,,2015,,,,,,,,,,
5438556,APARTMENT,APARTMENT,,137.0,3,Antwerp,Flanders,2000,,3,FLANDERS,,,,,,137,5,,,True,,2015,,,,,,,,,,
5438558,APARTMENT,APARTMENT,,46.0,1,Antwerp,Flanders,2000,,2,FLANDERS,,,,,,46,3,,,,,2015,,,,,,,,,,
5438560,APARTMENT,APARTMENT,,62.0,2,Antwerp,Flanders,2000,,2,FLANDERS,,,,,,62,4,,,,,2015,,,,,,,,,,
5438562,APARTMENT,APARTMENT,,94.0,2,Antwerp,Flanders,2000,,3,FLANDERS,,,,,,94,4,,,True,,2015,,,,,,,,,,
5438563,APARTMENT,APARTMENT,,94.0,2,Antwerp,Flanders,2000,,3,FLANDERS,,,,,,94,4,,,True,,2015,,,,,,,,,,
5438564,APARTMENT,APARTMENT,,97.0,2,Antwerp,Flanders,2000,,3,FLANDERS,,,,,,97,4,,,True,,2015,,,,,,,,,,
5438565,APARTMENT,APARTMENT,,95.0,2,Antwerp,Flanders,2000,,3,FLANDERS,,,,,,95,4,,,True,,2015,,,,,,,,,,
5438566,APARTMENT,APARTMENT,,46.0,1,Antwerp,Flanders,2000,,3,FLANDERS,,,,,,46,3,,,,,2015,,,,,,,,,,
5438567,APARTMENT,APARTMENT,,62.0,2,Antwerp,Flanders,2000,,3,FLANDERS,,,,,,62,4,,,,,2015,,,,,,,,,,
5440684,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,,3,,,,,,,,,,,,,,,
5446810,HOUSE,HOUSE,,190.0,3,East Flanders,Flanders,9280,Opwijksestraat,,FLANDERS,,,0.0,0.0,0.0,190,,,,,TO_RENOVATE,1968,4,,,FUELOIL,True,HYPER_EQUIPPED,14,,,
5462171,APARTMENT,APARTMENT,,118.0,2,Limburg,Flanders,3530,Weg naar Zwartberg,2,FLANDERS,,,0.0,0.0,0.0,118,,,True,,AS_NEW,2016,2,True,,,True,,,,True,1300
5462172,APARTMENT,APARTMENT,,109.0,2,Limburg,Flanders,3530,Weg naar Zwartberg,1,FLANDERS,,,0.0,0.0,0.0,109,,,True,,AS_NEW,2016,2,True,,,True,,,,True,1300
5462173,APARTMENT,APARTMENT,,99.0,2,Limburg,Flanders,3530,Weg naar Zwartberg,1,FLANDERS,,,0.0,0.0,0.0,99,,,True,,AS_NEW,2016,2,True,NON_FLOOD_ZONE,,True,,,,True,1300
5462174,APARTMENT,APARTMENT,,110.0,2,Limburg,Flanders,3530,Weg naar Zwartberg,1,FLANDERS,,,0.0,0.0,0.0,110,,,True,,AS_NEW,2016,2,True,,,True,,,,True,1300
5462177,APARTMENT,APARTMENT,,149.0,2,Limburg,Flanders,3530,Weg naar Zwartberg,,FLANDERS,,,0.0,0.0,0.0,149,,,True,,AS_NEW,2016,2,True,NON_FLOOD_ZONE,,True,,,,True,1300
5466522,APARTMENT,APARTMENT,,101.0,3,Flemish Brabant,Flanders,1840,,,FLANDERS,,,,,,101,,,,,GOOD,1971,,,POSSIBLE_FLOOD_ZONE,FUELOIL,True,,10,,,
5515920,HOUSE,HOUSE,,115.0,3,East Flanders,Flanders,9050,Henri Bouckaertstraat,,FLANDERS,,,0.0,0.0,0.0,115,4,,True,,,1932,,,,,True,,,,True,
5547253,HOUSE,HOUSE,,,3,Liège,Wallonie,4032,,,WALLONIE,,,,,,,,,,,AS_NEW,,2,,,,,,,,,
5585930,APARTMENT,APARTMENT,,147.0,2,Limburg,Flanders,3530,Weg naar Zwartberg,2,FLANDERS,,,0.0,0.0,0.0,147,,,True,,AS_NEW,2016,2,True,,,True,,,,True,1300
5599794,HOUSE,CHALET,,50.0,2,Luxembourg,Wallonie,6660,,,WALLONIE,,,,,,50,,,,,AS_NEW,1974,4,,,ELECTRIC,True,,,,,
5643534,APARTMENT,APARTMENT,,89.0,2,West Flanders,Flanders,8300,Julius Hostestraat 5-9|Magritte #5-2.2,2,FLANDERS,,,0.0,0.0,0.0,89,3,,True,,GOOD,2017,2,,,,True,,,,,
5643535,APARTMENT,APARTMENT,,89.0,2,West Flanders,Flanders,8300,Julius Hostestraat 5-9|Magritte #5-3.2,3,FLANDERS,,,0.0,0.0,0.0,89,3,,True,,GOOD,2017,2,,,,True,,,,,
5643537,APARTMENT,APARTMENT,,89.0,2,West Flanders,Flanders,8300,Julius Hostestraat 5-9|Magritte #7-1.1,1,FLANDERS,,,0.0,0.0,0.0,89,3,,True,,GOOD,2017,2,,,,True,,,,,
5643542,APARTMENT,APARTMENT,,92.0,2,West Flanders,Flanders,8300,,2,FLANDERS,,,,,,92,3,,True,,GOOD,2017,2,,,,True,,,,,
5643545,APARTMENT,APARTMENT,,92.0,2,West Flanders,Flanders,8300,Julius Hostestraat 5-9|Magritte #5-1.1,1,FLANDERS,,,0.0,0.0,0.0,92,3,,True,,GOOD,2017,2,,,,True,,,,,
5643546,APARTMENT,DUPLEX,,119.0,3,West Flanders,Flanders,8300,Julius Hostestraat 5-9|Magritte #5-5.1,5,FLANDERS,,,0.0,0.0,0.0,119,4,,True,,GOOD,2017,2,,,,True,,,,,
5643547,APARTMENT,DUPLEX,,116.0,3,West Flanders,Flanders,8300,Julius Hostestraat 5-9|Magritte #5-5.2,5,FLANDERS,,,0.0,0.0,0.0,116,4,,True,,GOOD,2017,2,,,,True,,,,,
5643548,APARTMENT,DUPLEX,,116.0,3,West Flanders,Flanders,8300,Julius Hostestraat 5-9|Magritte #7-5.1,5,FLANDERS,,,0.0,0.0,0.0,116,4,,True,,GOOD,2017,2,,,,True,,,,,
5643549,APARTMENT,DUPLEX,,120.0,3,West Flanders,Flanders,8300,Julius Hostestraat 5-9|Magritte #7-5.2,5,FLANDERS,,,0.0,0.0,0.0,120,4,,True,,GOOD,2017,2,,,,True,,,,,
5645239,HOUSE,MANSION,,400.0,6,East Flanders,Flanders,9000,Hubert Frère-Orbanlaan,,FLANDERS,URBAN,,0.0,0.0,0.0,400,7,,True,,TO_RENOVATE,1930,,,,GAS,,,,,,
5650273,HOUSE,APARTMENT_BLOCK,535000,,6,Limburg,Flanders,3650,,,FLANDERS,,,,,,,7,,,,,1988,3,,POSSIBLE_FLOOD_ZONE,GAS,,INSTALLED,,,,
5659113,APARTMENT,APARTMENT,,35.0,1,West Flanders,Flanders,8670,Goudenboomstraat,6,FLANDERS,,,0.0,0.0,0.0,35,,,,,GOOD,1976,2,True,NON_FLOOD_ZONE,FUELOIL,True,INSTALLED,2,,,
5673379,APARTMENT,APARTMENT,,,2,West Flanders,Flanders,8200,Magdalenastraat,,FLANDERS,,,0.0,0.0,0.0,,3,,,,GOOD,,2,,,,,,,,,
5681601,HOUSE,HOUSE,,,4,Liège,Wallonie,4877,,,WALLONIE,,,,,,,,,,,,,3,,,,,,,,,
5686349,HOUSE,HOUSE,,,3,Liège,Wallonie,4030,,,WALLONIE,,,,,,,,,,,,,2,,,,,,,,,
5688941,APARTMENT,APARTMENT,,72.0,2,Brussels,Brussels,1030,,1,BRUSSELS,,,,,,72,3,,,,AS_NEW,1927,,,,,,,,,,
5704022,HOUSE,HOUSE,,192.0,4,Liège,Wallonie,4280,,,WALLONIE,,,,,,192,,True,True,,AS_NEW,2005,4,,NON_FLOOD_ZONE,FUELOIL,True,INSTALLED,16,,,
5710374,HOUSE,VILLA,,,3,Liège,Wallonie,4053,,,WALLONIE,,,,,,,,,,,,,4,,,,,,,,,
5737045,HOUSE,HOUSE,,,3,Liège,Wallonie,4030,,,WALLONIE,,,,,,,,,,,,,2,,,,,,,,,
5741415,HOUSE,HOUSE,,,3,Liège,Wallonie,4032,,,WALLONIE,,,,,,,,,,,,,2,,,,,,,,,
5745713,HOUSE,VILLA,,330.0,4,East Flanders,Flanders,9090,Brusselsesteenweg,,FLANDERS,,,0.0,0.0,0.0,330,5,,,,GOOD,1984,4,,NON_FLOOD_ZONE,ELECTRIC,True,,,,,
5750433,HOUSE,VILLA,2750000,450.0,7,Brussels,Brussels,1180,"Avenue des Tilleuls,",,BRUSSELS,RESIDENTIAL,,0.0,0.0,0.0,450,9,,True,,AS_NEW,1920,4,,,GAS,,HYPER_EQUIPPED,,,,
5756259,HOUSE,VILLA,,,5,Flemish Brabant,Flanders,1670,,,FLANDERS,,,,,,,6,,,,,,,,,,,,,,,
5767216,HOUSE,HOUSE,,179.0,4,Brussels,Brussels,1150,,,BRUSSELS,,,,,,179,5,,,,TO_BE_DONE_UP,,2,,,,,,,,True,40
5791973,APARTMENT,APARTMENT,,92.0,2,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,92,3,,,,,2009,,,,,,,,,,
5792025,APARTMENT,APARTMENT,,159.0,3,Limburg,Flanders,3530,Weg naar Zwartberg,,FLANDERS,,,0.0,0.0,0.0,159,,,True,,AS_NEW,2016,2,True,NON_FLOOD_ZONE,,True,,,,True,1300
5794163,HOUSE,HOUSE,,,4,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,,5,,,,,,,,,,,,,,,
5801369,HOUSE,EXCEPTIONAL_PROPERTY,,800.0,5,Flemish Brabant,Flanders,3400,,,FLANDERS,,,,,,800,,,True,True,AS_NEW,1994,4,,NON_FLOOD_ZONE,FUELOIL,True,INSTALLED,41,,,
5812464,HOUSE,APARTMENT_BLOCK,,200.0,4,West Flanders,Flanders,8000,,,FLANDERS,,,,,,200,5,,,,AS_NEW,,,,NON_FLOOD_ZONE,,,,,,True,
5814604,HOUSE,HOUSE,,75.0,3,West Flanders,Flanders,8000,,,FLANDERS,,,,,,75,4,,,,AS_NEW,1945,,,NON_FLOOD_ZONE,,,,,,,
5835286,APARTMENT,FLAT_STUDIO,,41.0,,West Flanders,Flanders,8420,Zeedijk,,FLANDERS,,,0.0,0.0,0.0,41,,,,,,1974,,,,GAS,True,,,,True,
5844815,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,,3,,True,,,1959,,,,,,,,,,
5844816,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,,3,,True,,,1959,,,,,,,,,,
5852254,APARTMENT,APARTMENT,,93.0,2,West Flanders,Flanders,8380,Noordhinderstraat,3,FLANDERS,,,0.0,0.0,0.0,93,,,True,,GOOD,2013,2,True,,,,,,,,
5854621,HOUSE,HOUSE,,230.0,2,Flemish Brabant,Flanders,1502,,,FLANDERS,,,,,,230,3,,,,,,,,,,,,,,True,180
5857995,HOUSE,HOUSE,,,3,Liège,Wallonie,4050,,,WALLONIE,,,,,,,,,,,,,3,,,,,,,,,
5858553,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,,4,,True,,,,,,,,,INSTALLED,20,,,
5865148,HOUSE,FARMHOUSE,,300.0,4,Liège,Wallonie,4317,,,WALLONIE,,,,,,300,,True,True,True,GOOD,1800,4,,NON_FLOOD_ZONE,FUELOIL,True,INSTALLED,17,,,
5874154,HOUSE,HOUSE,,183.0,3,Flemish Brabant,Flanders,1745,,,FLANDERS,,,,,,183,,,True,,GOOD,1961,3,,NON_FLOOD_ZONE,FUELOIL,,,11,,,
5875522,HOUSE,HOUSE,,,5,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,,6,,,,,,,,,,,,,,,
5875526,HOUSE,HOUSE,,,3,West Flanders,Flanders,8200,Heidelbergstraat,,FLANDERS,,,0.0,0.0,0.0,,4,,,,GOOD,1961,,,,GAS,,,,,True,
5881039,HOUSE,HOUSE,,,2,East Flanders,Flanders,9990,,,FLANDERS,,,,,,,3,,,,JUST_RENOVATED,,,,NON_FLOOD_ZONE,,,,,,True,
5882802,HOUSE,HOUSE,,163.0,3,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,163,4,,,,TO_RENOVATE,,,,,,,,,,,
5897083,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1501,,,FLANDERS,,,,,,,4,,,,,,,,,,,,,,,
5898830,HOUSE,HOUSE,,230.0,2,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,230,3,,,,,,,,,,,,15,,True,180
5898834,APARTMENT,APARTMENT,,155.0,3,Antwerp,Flanders,2900,Alfons Servaislei,,FLANDERS,,,0.0,0.0,0.0,155,4,,,,GOOD,2008,,,RECOGNIZED_FLOOD_ZONE,,True,,16,,True,500
5909223,HOUSE,HOUSE,,,3,Liège,Wallonie,4032,,,WALLONIE,,,,,,,,,,,,,2,,,,,,,,,
5911045,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,,4,,True,,TO_BE_DONE_UP,,,,,,,,,,,
5913723,HOUSE,HOUSE,,,5,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,,6,,,,,,,,,,,,11,,True,
5917305,HOUSE,HOUSE,,230.0,4,West Flanders,Flanders,8300,Sint Kwintens,,FLANDERS,,,0.0,0.0,0.0,230,5,,,,AS_NEW,2002,,,,,,HYPER_EQUIPPED,,,True,
5919748,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1651,,,FLANDERS,,,,,,,4,,,,,1968,4,,,,,,,,,
5925811,APARTMENT,APARTMENT,,,2,West Flanders,Flanders,8300,,2,FLANDERS,,,,,,,3,,,,,2015,,,NON_FLOOD_ZONE,,True,,,,,
5940616,HOUSE,HOUSE,,118.0,3,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,118,4,,,,,1958,,,,,,,,,,
5957584,HOUSE,VILLA,,560.0,5,Antwerp,Flanders,2900,,,FLANDERS,,,,,,560,6,,True,,GOOD,1999,4,,,,True,,18,,True,1479
5957585,HOUSE,VILLA,,300.0,2,Antwerp,Flanders,2970,,,FLANDERS,,,,,,300,3,,,,,1992,4,,NON_FLOOD_ZONE,,True,,24,,True,2052
5963456,HOUSE,BUNGALOW,,,3,Liège,Wallonie,4121,,,WALLONIE,,,,,,,,,,,,,4,,,,,,,,,
5971908,APARTMENT,APARTMENT,,,2,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,,3,,,,TO_RENOVATE,,2,,,,,,,,,
5978889,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1502,,,FLANDERS,,,,,,,3,,True,,,,,,,,,,15,,,
5978890,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,,3,,,,,,,,,,True,,20,,,
5979543,HOUSE,TOWN_HOUSE,,,3,Liège,Wallonie,4032,,,WALLONIE,,,,,,,,,,,,,2,,,,,,,,,
5987336,HOUSE,VILLA,,,5,Flemish Brabant,Flanders,1650,,,FLANDERS,,,,,,,6,,,,TO_BE_DONE_UP,,,,,,,,47,,,
5988459,APARTMENT,APARTMENT,,134.0,3,West Flanders,Flanders,8400,Euphrosina Beernaertstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,134,,,,,GOOD,1965,2,,,,True,INSTALLED,,,,
5994741,HOUSE,HOUSE,,,4,Flemish Brabant,Flanders,1620,,,FLANDERS,,,,,,,5,,,,GOOD,1988,,,,,,,,,,
6000181,HOUSE,VILLA,,401.0,4,Antwerp,Flanders,2970,Zangerhey,,FLANDERS,COUNTRY,,0.0,0.0,0.0,401,5,,,,GOOD,1990,4,,POSSIBLE_FLOOD_ZONE,,True,INSTALLED,30,,,
6002702,APARTMENT,FLAT_STUDIO,,60.0,,West Flanders,Flanders,8420,Nieuwe Steenweg,2,FLANDERS,,,0.0,0.0,0.0,60,,,,,AS_NEW,2006,,,,ELECTRIC,True,,,,True,
6012803,HOUSE,HOUSE,,,2,West Flanders,Flanders,8000,Westmeers,,FLANDERS,,,0.0,0.0,0.0,,3,,,,GOOD,,,,,,,,,,,
6016787,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,,3,,True,,TO_BE_DONE_UP,,,,,,,,,,,
6024041,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1502,,,FLANDERS,,,,,,,4,,,,,,,,,,,,,,,
6024512,APARTMENT,APARTMENT,196000,110.0,2,,,29678,,,,,,,,,110,,,,,AS_NEW,,4,True,,,,USA_HYPER_EQUIPPED,,,,
6026702,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,,3,,,,,,,,,,,,14,,,
6035050,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1651,,,FLANDERS,,,,,,,3,,,,,,,,,,,,,,,
6040820,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1601,,,FLANDERS,,,,,,,4,,,,,,,,,,,,,,,
6051871,APARTMENT,APARTMENT,,92.0,2,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,92,3,,True,,,,,,,GAS,,,,,,
6052298,HOUSE,VILLA,,,4,Liège,Wallonie,4340,,,WALLONIE,,,,,,,,,,,,,4,,,,,,,,,
6054995,APARTMENT,APARTMENT,,,1,West Flanders,Flanders,8400,Derbylaan,,FLANDERS,,,0.0,0.0,0.0,,,,,,GOOD,1984,2,True,,,,,,,,
6095787,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,,3,,True,,,,,,,,,,,,,
6107357,HOUSE,HOUSE,,165.0,4,West Flanders,Flanders,8310,,,FLANDERS,,,,,,165,5,,,,AS_NEW,,,,POSSIBLE_FLOOD_ZONE,,,,,,True,
6118426,HOUSE,HOUSE,,,4,Flemish Brabant,Flanders,1651,,,FLANDERS,,,,,,,5,,True,,,,,,,,,,,,,
6128184,HOUSE,HOUSE,,,3,West Flanders,Flanders,8310,Rapaertstraat,,FLANDERS,,,0.0,0.0,0.0,,4,,,,,1950,,,NON_FLOOD_ZONE,,,,,,True,399
6136843,HOUSE,HOUSE,,,3,West Flanders,Flanders,8020,Bergenstraat,,FLANDERS,,,0.0,0.0,0.0,,4,,,,,,,,,,,,,,True,1010
6136844,HOUSE,HOUSE,,,2,West Flanders,Flanders,8480,Bruggestraat,,FLANDERS,,,0.0,0.0,0.0,,3,,,,GOOD,1930,2,,,GAS,True,,,,True,
6144293,HOUSE,VILLA,,176.0,3,West Flanders,Flanders,8380,,,FLANDERS,,,,,,176,4,,,,AS_NEW,,,,NON_FLOOD_ZONE,,,,,,True,
6154779,HOUSE,VILLA,,,3,Walloon Brabant,Wallonie,1480,,,WALLONIE,,,,,,,4,,True,,,,,,,FUELOIL,,INSTALLED,16,,,
6155571,HOUSE,HOUSE,,,4,Flemish Brabant,Flanders,1501,,,FLANDERS,,,,,,,5,,,,,,,,,,,,,,,
6155572,HOUSE,VILLA,,,4,Flemish Brabant,Flanders,1700,,,FLANDERS,,,,,,,5,,True,,TO_BE_DONE_UP,,,,,,,,,,,
6155580,HOUSE,VILLA,,300.0,3,Antwerp,Flanders,2930,,,FLANDERS,,,,,,300,4,,,,,1977,,,,,True,,20,,True,1870
6156996,HOUSE,HOUSE,,195.0,4,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,195,5,,True,,,,,,,,,INSTALLED,11,,,
6156997,HOUSE,HOUSE,,108.0,3,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,108,4,,,,,,,,,,,,8,,,
6163486,HOUSE,HOUSE,,,2,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,,3,,,,,,,,,,,,,,,
6163487,HOUSE,HOUSE,,195.0,5,Flemish Brabant,Flanders,1601,,,FLANDERS,,,,,,195,6,,True,,,,,,,,,INSTALLED,,,,
6170229,APARTMENT,APARTMENT,,61.0,1,West Flanders,Flanders,8400,Warschaustraat,2,FLANDERS,URBAN,,0.0,0.0,0.0,61,,,,,AS_NEW,2006,2,,NON_FLOOD_ZONE,,True,INSTALLED,,,,
6170431,HOUSE,HOUSE,,228.0,3,West Flanders,Flanders,8370,,,FLANDERS,,,,,,228,4,,,,AS_NEW,,,,NON_FLOOD_ZONE,,,,,,,
6173100,HOUSE,HOUSE,,,1,West Flanders,Flanders,8300,Graaf jansdijk,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
6198361,HOUSE,HOUSE,,189.0,4,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,189,5,,True,,,,,,,,,INSTALLED,,,,
6198773,APARTMENT,APARTMENT,,30.0,1,West Flanders,Flanders,8420,,,FLANDERS,,,,,,30,,,,,AS_NEW,2007,,,,,,,,,,
6202294,HOUSE,HOUSE,,,3,Liège,Wallonie,4620,,,WALLONIE,,,,,,,,,,,,,3,,,,,,,,,
6202295,HOUSE,HOUSE,,,4,Liège,Wallonie,4030,,,WALLONIE,,,,,,,,,,,,,3,,,,,,,,,
6210321,HOUSE,HOUSE,,168.0,4,East Flanders,Flanders,9090,Klinkerlaan,,FLANDERS,,,0.0,0.0,0.0,168,5,,,,GOOD,1961,,,NON_FLOOD_ZONE,,True,,,,True,62
6211795,HOUSE,VILLA,239000,100.0,3,,,03180,,,,,,,,,100,4,,,,AS_NEW,2016,4,,,GAS,True,INSTALLED,,,,
6217427,HOUSE,HOUSE,,220.0,4,West Flanders,Flanders,8200,Het Brembos,,FLANDERS,,,0.0,0.0,0.0,220,5,,,,GOOD,1966,,,,,,,,,True,
6217627,APARTMENT,APARTMENT,,74.0,2,West Flanders,Flanders,8800,,,FLANDERS,,,,,,74,3,,,,AS_NEW,1980,,,NON_FLOOD_ZONE,,,,,,,
6218972,HOUSE,HOUSE,,,3,West Flanders,Flanders,8200,Fort Zevenbergen,,FLANDERS,,,0.0,0.0,0.0,,4,,,,GOOD,1957,,,,,,,,,,
6230633,HOUSE,HOUSE,,270.0,4,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,270,5,,True,,,,,,,,,INSTALLED,33,,,
6230634,HOUSE,HOUSE,,270.0,4,Flemish Brabant,Flanders,1502,,,FLANDERS,,,,,,270,5,,True,,,,,,,,,INSTALLED,33,,,
6231154,HOUSE,HOUSE,,380.0,6,Liège,Wallonie,4280,,,WALLONIE,,,,,,380,,,True,True,TO_BE_DONE_UP,1971,4,,NON_FLOOD_ZONE,FUELOIL,True,SEMI_EQUIPPED,20,,,
6238010,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1601,,,FLANDERS,,,,,,,4,,True,,,,,,,,,,,,,
6241442,HOUSE,HOUSE,,,4,Flemish Brabant,Flanders,1502,,,FLANDERS,,,,,,,5,,True,,,,2,,,,,INSTALLED,,,,
6242126,HOUSE,HOUSE,,,3,West Flanders,Flanders,8200,Hogeweg,,FLANDERS,,,0.0,0.0,0.0,,4,,,,,,,,,FUELOIL,True,,20,,,
6242127,HOUSE,HOUSE,,,3,West Flanders,Flanders,8310,Lappersfortstraat,,FLANDERS,,,0.0,0.0,0.0,,4,,,,GOOD,,,,,,True,,17,,True,60
6255275,HOUSE,EXCEPTIONAL_PROPERTY,695000,1128.0,4,,,00000,Chemin livinal,,,URBAN,True,3000.0,4000.0,3000.0,1128,,True,True,True,AS_NEW,2017,4,,,SOLAR,True,USA_INSTALLED,95,,True,200
6261248,HOUSE,HOUSE,,120.0,4,Flemish Brabant,Flanders,1501,,,FLANDERS,,,,,,120,5,,,,,1965,,,,,,,,,True,
6261249,HOUSE,HOUSE,,,4,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,,5,,True,,,,,,,,,,13,,,
6261250,HOUSE,HOUSE,,,,West Flanders,Flanders,8380,Truwelstraat,,FLANDERS,,,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,
6262337,HOUSE,HOUSE,,173.0,4,West Flanders,Flanders,8377,Oostendse Steenweg,,FLANDERS,,,0.0,0.0,0.0,173,5,,,,AS_NEW,2015,,,NON_FLOOD_ZONE,,,,,,True,
6263273,APARTMENT,APARTMENT,,115.0,3,Flemish Brabant,Flanders,1500,,,FLANDERS,,,,,,115,4,,True,,GOOD,,,,,,,,8,,,
6271535,HOUSE,HOUSE,,,4,West Flanders,Flanders,8200,Alfons Wybolaan,,FLANDERS,,,0.0,0.0,0.0,,5,,,,TO_BE_DONE_UP,1954,,,,GAS,True,,,,True,
6275575,HOUSE,VILLA,,275.0,4,Flemish Brabant,Flanders,3080,,,FLANDERS,,,,,,275,5,,,,AS_NEW,1968,4,,,,,,,,True,1175
6279810,HOUSE,HOUSE,,175.0,3,Flemish Brabant,Flanders,1501,,,FLANDERS,,,,,,175,4,,,,GOOD,,,,,,,,,,True,
6291638,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1620,,,FLANDERS,,,,,,,4,,,,,,,,,,,,12,,,
6291640,HOUSE,HOUSE,,200.0,5,West Flanders,Flanders,8310,prins Leopoldstraat,,FLANDERS,,,0.0,0.0,0.0,200,6,,,,,1947,,,,,,,,,,
6293409,HOUSE,HOUSE,,,3,West Flanders,Flanders,8310,Baron Ruzettelaan,,FLANDERS,,,0.0,0.0,0.0,,4,,,,TO_BE_DONE_UP,1952,2,,,GAS,True,,6,,,
6293469,APARTMENT,APARTMENT,,94.0,2,Limburg,Flanders,3530,Koolmijnlaan,,FLANDERS,,,0.0,0.0,0.0,94,,,,,GOOD,2010,2,,NON_FLOOD_ZONE,GAS,True,,,,,
6293470,APARTMENT,APARTMENT,,94.0,2,Limburg,Flanders,3530,Koolmijnlaan,,FLANDERS,,,0.0,0.0,0.0,94,,,,,GOOD,2010,2,,NON_FLOOD_ZONE,GAS,True,,,,,
6298020,HOUSE,VILLA,,392.0,7,Flemish Brabant,Flanders,1600,,,FLANDERS,,,,,,392,8,,True,,,,,,,,,,48,,,
6302246,HOUSE,HOUSE,,,4,West Flanders,Flanders,8200,Jachtveldstraat,,FLANDERS,,,0.0,0.0,0.0,,5,,,,TO_BE_DONE_UP,,4,,,,,,,,,
6311320,APARTMENT,APARTMENT,,68.0,1,Flemish Brabant,Flanders,1501,,,FLANDERS,,,,,,68,2,,,,,,,,,,,,,,,
6311321,APARTMENT,DUPLEX,,110.0,2,Flemish Brabant,Flanders,1501,,,FLANDERS,,,,,,110,3,,True,,,,2,,,,,,,,,
